zhAddress,zhLink,zhName,zhNum,zhTime,zhType
深圳,position_detail.php?id=26471&keywords=&tid=0&lid=0,21309-在线教育C/C++后台开发工程师（深圳）,1,2019-01-07,技术类
深圳,position_detail.php?id=30298&keywords=&tid=0&lid=0,30620-腾讯社交广告反作弊工程师（微信广告 深圳）,2,2019-01-07,技术类
深圳,position_detail.php?id=30943&keywords=&tid=0&lid=0,23295-互娱媒介策划经理（产品传播方向）（深圳）,1,2019-01-07,市场类
北京,position_detail.php?id=30708&keywords=&tid=0&lid=0,PCG19-腾讯视频数据挖掘高级工程师（北京） ,1,2019-01-07,技术类
北京,position_detail.php?id=30276&keywords=&tid=0&lid=0,CSIG17-腾讯地图高级算法评测工程师（北京）,1,2019-01-07,技术类
上海,position_detail.php?id=29697&keywords=&tid=0&lid=0,21062-技术美术专家（上海）,1,2019-01-07,设计类
深圳,position_detail.php?id=29305&keywords=&tid=0&lid=0,TEG07-高级web前端开发工程师（深圳）,2,2019-01-07,技术类
深圳,position_detail.php?id=29315&keywords=&tid=0&lid=0,AQ-安全智库经理（深圳）,1,2019-01-07,职能类
北京,position_detail.php?id=29617&keywords=&tid=0&lid=0,15612-游戏客户端开发(北京）,2,2019-01-07,技术类
深圳,position_detail.php?id=28858&keywords=&tid=0&lid=0,TEG03-高级算法研发工程师（深圳）,1,2019-01-07,技术类
北京,position_detail.php?id=28718&keywords=&tid=0&lid=0,PCG19-腾讯视频搜索算法高级工程师(北京),1,2019-01-07,技术类
深圳,position_detail.php?id=32865&keywords=&tid=0&lid=0,CSIG07-安全大数据分析工程师（深圳）,1,2019-01-07,技术类
深圳,position_detail.php?id=32779&keywords=&tid=0&lid=0,WXG02-122 微信高级数据挖掘算法工程师（深圳）,2,2019-01-07,技术类
北京,position_detail.php?id=32661&keywords=&tid=0&lid=0,AQ-安全责任经理（北京）,1,2019-01-07,职能类
深圳,position_detail.php?id=32746&keywords=&tid=0&lid=0,22989-高级系统技术工程师（深圳）,1,2019-01-07,技术类
深圳,position_detail.php?id=32527&keywords=&tid=0&lid=0,21227-移动游戏版本管理（深圳）,1,2019-01-07,产品/项目类
深圳,position_detail.php?id=32530&keywords=&tid=0&lid=0,30620-腾讯社交广告算法专家（微信广告 深圳）,1,2019-01-07,技术类
北京,position_detail.php?id=32589&keywords=&tid=0&lid=0,AQ-安全标准经理（北京）,1,2019-01-07,职能类
深圳,position_detail.php?id=32342&keywords=&tid=0&lid=0,18428-智慧农险产品经理,1,2019-01-07,产品/项目类
深圳,position_detail.php?id=32408&keywords=&tid=0&lid=0,XZ-高管秘书（深圳）,1,2019-01-07,职能类
北京,position_detail.php?id=32299&keywords=&tid=0&lid=0,17757-后台开发工程师（北京）,1,2019-01-07,技术类
深圳,position_detail.php?id=31426&keywords=&tid=0&lid=0,30621-腾讯社交广告商业化产品运营经理（新闻视频广告 深圳）,1,2019-01-07,产品/项目类
深圳,position_detail.php?id=31427&keywords=&tid=0&lid=0,30621-腾讯社交广告后台开发工程师（新闻视频广告  深圳）,1,2019-01-07,技术类
深圳,position_detail.php?id=31428&keywords=&tid=0&lid=0,SA-腾讯社交广告算法工程师（研发中心 深圳）,1,2019-01-07,技术类
深圳,position_detail.php?id=31355&keywords=&tid=0&lid=0,30628-腾讯社交广告web前端开发工程师（研发中心 深圳）,1,2019-01-07,技术类
深圳,position_detail.php?id=31386&keywords=&tid=0&lid=0,30621-腾讯社交广告产品策划经理（新闻视频广告 深圳）,2,2019-01-07,产品/项目类
北京,position_detail.php?id=31158&keywords=&tid=0&lid=0,PCG19-腾讯视频推荐后台高级工程师（北京）,1,2019-01-07,技术类
深圳,position_detail.php?id=31168&keywords=&tid=0&lid=0,CSIG14-金融风控策略,1,2019-01-07,技术类
深圳,position_detail.php?id=30949&keywords=&tid=0&lid=0,22989-腾讯云中间件web前端开发工程师（深圳）,2,2019-01-07,技术类
深圳,position_detail.php?id=30974&keywords=&tid=0&lid=0,PCG19-腾讯视频搜索后台工程师(深圳),1,2019-01-07,技术类
深圳,position_detail.php?id=31921&keywords=&tid=0&lid=0,23295-互娱C++后台开发工程师,1,2019-01-07,技术类
北京,position_detail.php?id=32225&keywords=&tid=0&lid=0,15612-次世代3D角色美术（美术）（北京）,2,2019-01-07,设计类
深圳,position_detail.php?id=31800&keywords=&tid=0&lid=0,TME-QQ音乐后台开发工程师（深圳）,3,2019-01-07,技术类
深圳,position_detail.php?id=31810&keywords=&tid=0&lid=0,SA-腾讯社交广告系统后台开发高级工程师（研发中心 深圳）,1,2019-01-07,技术类
北京,position_detail.php?id=31577&keywords=&tid=0&lid=0,15612-3D动画特效组长（北京）,1,2019-01-07,设计类
深圳,position_detail.php?id=31601&keywords=&tid=0&lid=0,30620-腾讯社交广告高级数据分析工程师（微信广告 深圳）,2,2019-01-07,技术类
深圳,position_detail.php?id=28139&keywords=&tid=0&lid=0,PCG19-iOS开发工程师（深圳）,1,2019-01-07,技术类
深圳,position_detail.php?id=28140&keywords=&tid=0&lid=0,PCG19-视频编解码研发专家（深圳）,1,2019-01-07,技术类
深圳,position_detail.php?id=28009&keywords=&tid=0&lid=0,TEG10-高级规划工程师(深圳),1,2019-01-07,技术类
深圳,position_detail.php?id=28047&keywords=&tid=0&lid=0,30620-腾讯社交广告高级算法工程师（微信广告 深圳）,2,2019-01-07,技术类
北京,position_detail.php?id=28051&keywords=&tid=0&lid=0,TEG15-数据库研发高级工程师（北京）,2,2019-01-07,技术类
北京,position_detail.php?id=27945&keywords=&tid=0&lid=0,21769-泛娱乐发行合作经理（北京）,2,2019-01-07,市场类
深圳,position_detail.php?id=27892&keywords=&tid=0&lid=0,PCG19-腾讯视频编码研发高级工程师（深圳）,1,2019-01-07,技术类
深圳,position_detail.php?id=27895&keywords=&tid=0&lid=0,PCG19-腾讯视频ios测试工程师（深圳）,1,2019-01-07,技术类
北京,position_detail.php?id=27896&keywords=&tid=0&lid=0,22850-腾讯视频VIP后台开发（北京）,2,2019-01-07,技术类
上海,position_detail.php?id=27722&keywords=&tid=0&lid=0,15573-SLG类手游商业化策划（上海）,1,2019-01-07,产品/项目类
上海,position_detail.php?id=30491&keywords=&tid=0&lid=0,21229-本地化游戏策划（上海）,1,2019-01-07,产品/项目类
深圳,position_detail.php?id=28724&keywords=&tid=0&lid=0,PCG19-腾讯视频推荐算法高级工程师（深圳）,1,2019-01-07,技术类
深圳,position_detail.php?id=28726&keywords=&tid=0&lid=0,PCG19-腾讯视频OTT&腾讯智慧家庭产品经理（深圳）,1,2019-01-07,产品/项目类
上海,position_detail.php?id=28532&keywords=&tid=0&lid=0,21229-高级游戏市场产品分析（上海）,1,2019-01-07,产品/项目类
上海,position_detail.php?id=28418&keywords=&tid=0&lid=0,15573-资深手游运营经理（上海）,1,2019-01-07,产品/项目类
上海,position_detail.php?id=28455&keywords=&tid=0&lid=0,21229-高级游戏业务商业分析经理（上海）,1,2019-01-07,产品/项目类
深圳,position_detail.php?id=28531&keywords=&tid=0&lid=0,21229-高级游戏市场产品分析（深圳）,1,2019-01-07,产品/项目类
深圳,position_detail.php?id=28348&keywords=&tid=0&lid=0,TEG13-自然语言处理高级工程师（深圳）,1,2019-01-07,技术类
北京,position_detail.php?id=28349&keywords=&tid=0&lid=0,TEG13-图像OCR算法工程师(北京),1,2019-01-07,技术类
深圳,position_detail.php?id=28193&keywords=&tid=0&lid=0,30620-腾讯社交广告后台开发工程师（微信广告 深圳）,2,2019-01-07,技术类
深圳,position_detail.php?id=28332&keywords=&tid=0&lid=0,TEG14-mysql运维工程师（深圳）,1,2019-01-07,技术类
深圳,position_detail.php?id=46745&keywords=&tid=0&lid=0,29912-增长产品运营,1,2019-01-07,产品/项目类
深圳,position_detail.php?id=46739&keywords=&tid=0&lid=0,30933-海外高级运营经理（深圳）,1,2019-01-07,产品/项目类
深圳,position_detail.php?id=46740&keywords=&tid=0&lid=0,18302-动作类资深3D关卡设计师（深圳）,1,2019-01-07,设计类
深圳,position_detail.php?id=46741&keywords=&tid=0&lid=0,18302-动作类手游资深TA（深圳）,1,2019-01-07,设计类
深圳,position_detail.php?id=46742&keywords=&tid=0&lid=0,18302-动作类手游资深3D特效设计师（深圳）,1,2019-01-07,设计类
北京,position_detail.php?id=46737&keywords=&tid=0&lid=0,17759-腾讯视频知识付费制片人,1,2019-01-07,产品/项目类
北京,position_detail.php?id=46738&keywords=&tid=0&lid=0,17759-腾讯视频移动端渠道拓展经理,1,2019-01-07,市场类
深圳,position_detail.php?id=46732&keywords=&tid=0&lid=0,18302-LBS品牌视觉设计师,1,2019-01-07,设计类
深圳,position_detail.php?id=46733&keywords=&tid=0&lid=0,18302-UE4大世界ARPG手游资深TA（深圳）,1,2019-01-07,设计类
深圳,position_detail.php?id=46734&keywords=&tid=0&lid=0,18302-动作类手游资深3D角色设计师（深圳）,1,2019-01-07,设计类
深圳,position_detail.php?id=46722&keywords=&tid=0&lid=0,22989-腾讯云服务产品高级项目经理,1,2019-01-07,产品/项目类
深圳,position_detail.php?id=46716&keywords=&tid=0&lid=0,PCG04-安全测试专家（后台服务/客户端）,1,2019-01-07,技术类
深圳,position_detail.php?id=46717&keywords=&tid=0&lid=0,29777-腾讯云交通行业高级产品经理（深圳）,3,2019-01-07,产品/项目类
北京,position_detail.php?id=46718&keywords=&tid=0&lid=0,23675-腾讯新闻极速版-推荐算法高级工程师,4,2019-01-07,技术类
成都,position_detail.php?id=46719&keywords=&tid=0&lid=0,CSIG15-自然语言研究员,1,2019-01-07,技术类
北京,position_detail.php?id=46712&keywords=&tid=0&lid=0,CSIG15-自然语言处理研究员（北京）,1,2019-01-07,技术类
成都,position_detail.php?id=46713&keywords=&tid=0&lid=0,CSIG15-自然语言处理研究员（成都）,1,2019-01-07,技术类
广州,position_detail.php?id=46735&keywords=&tid=0&lid=0,CSIG08-IOS开发工程师（腾讯WiFi管家）,1,2019-01-07,技术类
深圳,position_detail.php?id=46729&keywords=&tid=0&lid=0,28604-114 微信支付商户应用开发工程师（深圳）,1,2019-01-07,技术类
深圳,position_detail.php?id=46730&keywords=&tid=0&lid=0,CDG-HRBP（深圳）,1,2019-01-07,职能类
深圳,position_detail.php?id=46731&keywords=&tid=0&lid=0,18302-动作类资深3D关卡设计师（深圳）,1,2019-01-07,设计类
上海,position_detail.php?id=46723&keywords=&tid=0&lid=0,15616-手游客户端开发工程师（上海）,1,2019-01-07,技术类
上海,position_detail.php?id=46725&keywords=&tid=0&lid=0,24547-Android开发工程师（上海）,1,2019-01-07,技术类
深圳,position_detail.php?id=46726&keywords=&tid=0&lid=0,25923-视觉交互设计师（深圳）,1,2019-01-07,设计类
深圳,position_detail.php?id=46727&keywords=&tid=0&lid=0,HY3-互娱战略发展经理（深圳）,1,2019-01-07,市场类
深圳,position_detail.php?id=46714&keywords=&tid=0&lid=0,WXG04-212 微信游戏中心高级产品策划（深圳）,1,2019-01-07,产品/项目类
深圳,position_detail.php?id=46715&keywords=&tid=0&lid=0,S2-结算分析师,1,2019-01-07,职能类
上海,position_detail.php?id=46707&keywords=&tid=0&lid=0,24547-Web前端开发工程师,1,2019-01-07,技术类
广州,position_detail.php?id=46720&keywords=&tid=0&lid=0,25664-运维质量管理,2,2019-01-07,技术类
深圳,position_detail.php?id=46721&keywords=&tid=0&lid=0,PCG10-NLP/CV算法工程师,1,2019-01-07,技术类
深圳,position_detail.php?id=34226&keywords=&tid=0&lid=0,TEG14-资深中间件研发工程师（深圳）,1,2019-01-07,技术类
北京,position_detail.php?id=33600&keywords=&tid=0&lid=0,CSIG16-高精度地图采集系统开发工程师（北京）,1,2019-01-07,技术类
深圳,position_detail.php?id=33611&keywords=&tid=0&lid=0,CSIG18-安全合规服务管理（深圳）,1,2019-01-07,技术类
深圳,position_detail.php?id=33269&keywords=&tid=0&lid=0,30620-腾讯社交广告流量生态平台合作运营经理（微信广告 深圳）,1,2019-01-07,产品/项目类
上海,position_detail.php?id=33202&keywords=&tid=0&lid=0,15573-手游客户端开发工程师（上海）,1,2019-01-07,技术类
北京,position_detail.php?id=33083&keywords=&tid=0&lid=0,WXG08-113 微信自然语言处理系统后台开发工程师（北京）,2,2019-01-07,技术类
北京,position_detail.php?id=33179&keywords=&tid=0&lid=0,TEG11-推荐系统算法研发工程师（北京）,1,2019-01-07,技术类
上海,position_detail.php?id=34741&keywords=&tid=0&lid=0,30628-腾讯社交广告算法工程师（上海）,1,2019-01-07,技术类
深圳,position_detail.php?id=34810&keywords=&tid=0&lid=0,30620-腾讯社交广告基础平台开发工程师（微信广告 深圳）,1,2019-01-07,技术类
成都,position_detail.php?id=34623&keywords=&tid=0&lid=0,15575-《王者荣耀》高级UI设计师（成都）,2,2019-01-07,设计类
深圳,position_detail.php?id=34236&keywords=&tid=0&lid=0,TEG15-结算平台高级开发工程师（深圳）,1,2019-01-07,技术类
北京,position_detail.php?id=34110&keywords=&tid=0&lid=0,CSIG16-地图众包Web前端开发,1,2019-01-07,技术类
北京,position_detail.php?id=34122&keywords=&tid=0&lid=0,AQ-内容安全系统验证经理,1,2019-01-07,职能类
北京,position_detail.php?id=34109&keywords=&tid=0&lid=0,CSIG16-地图众包计算机视觉高级算法工程师,1,2019-01-07,技术类
深圳,position_detail.php?id=33634&keywords=&tid=0&lid=0,18435-风控策略java开发工程师,2,2019-01-07,技术类
北京,position_detail.php?id=33592&keywords=&tid=0&lid=0,CSIG16-自动驾驶产品经理(北京),1,2019-01-07,产品/项目类
北京,position_detail.php?id=33599&keywords=&tid=0&lid=0,CSIG16-自动驾驶融合感知(北京),1,2019-01-07,技术类
广州,position_detail.php?id=33448&keywords=&tid=0&lid=0,WXG01-122 微信数据科学家（广州）,2,2019-01-07,技术类
广州,position_detail.php?id=33471&keywords=&tid=0&lid=0,WXG01-122 微信数据挖掘高级工程师（广州）,1,2019-01-07,技术类
深圳,position_detail.php?id=33270&keywords=&tid=0&lid=0,30620-腾讯社交广告房产家装行业运营经理（微信广告 深圳）,1,2019-01-07,产品/项目类
深圳,position_detail.php?id=33077&keywords=&tid=0&lid=0,CSIG07-数据安全研究（深圳）,2,2019-01-07,技术类
深圳,position_detail.php?id=32975&keywords=&tid=0&lid=0,21226-Overseas Game Publishing Producer（ShenZhen）,2,2019-01-07,产品/项目类
深圳,position_detail.php?id=32906&keywords=&tid=0&lid=0,TEG13-视觉算法工程师（深圳）,1,2019-01-07,技术类
深圳,position_detail.php?id=32973&keywords=&tid=0&lid=0,21226-Senior Business Analysis Manager(ShenZhen),1,2019-01-07,市场类
深圳,position_detail.php?id=32974&keywords=&tid=0&lid=0,21226-Senior Overseas Publishing Manager（ShenZhen）,3,2019-01-07,产品/项目类
深圳,position_detail.php?id=32845&keywords=&tid=0&lid=0,CS-腾讯公益c/c++后台开发工程师（深圳）,1,2019-01-07,技术类
深圳,position_detail.php?id=34634&keywords=&tid=0&lid=0,HY-研发外包管理项目经理,1,2019-01-07,职能类
深圳,position_detail.php?id=34656&keywords=&tid=0&lid=0,16810-动漫产品运营经理（深圳）,1,2019-01-07,产品/项目类
北京,position_detail.php?id=33934&keywords=&tid=0&lid=0,30628-腾讯社交广告服务端PHP高级开发工程师（研发中心 北京）,1,2019-01-07,技术类
广州,position_detail.php?id=34035&keywords=&tid=0&lid=0,WXG01-微信客户端业务开发工程师-开放平台业务方向（广州）,3,2019-01-07,技术类
深圳,position_detail.php?id=33818&keywords=&tid=0&lid=0,16810-腾讯动漫视觉设计师（深圳）,1,2019-01-07,设计类
深圳,position_detail.php?id=33879&keywords=&tid=0&lid=0,WXG02-154 微信游戏系统测试工程师（深圳）,1,2019-01-07,技术类
深圳,position_detail.php?id=33731&keywords=&tid=0&lid=0,23294-电竞明星经纪（深圳）,1,2019-01-07,市场类
北京,position_detail.php?id=33278&keywords=&tid=0&lid=0,SA--腾讯社交广告KA游戏行业运营经理,2,2019-01-07,产品/项目类
深圳,position_detail.php?id=34584&keywords=&tid=0&lid=0,15611-航海王IP动作游戏3D特效设计师（深圳）,3,2019-01-07,设计类
深圳,position_detail.php?id=34408&keywords=&tid=0&lid=0,27193-互娱前端开发工程师,1,2019-01-07,技术类
深圳,position_detail.php?id=34412&keywords=&tid=0&lid=0,28601-114 微信支付行业应用开发工程师（深圳）,1,2019-01-07,技术类
深圳,position_detail.php?id=34126&keywords=&tid=0&lid=0,S2-风险管理及内部控制分析师（集团风控组）(深圳),1,2019-01-07,职能类
